Headline,Body ID,Stance
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',538,discuss
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,756,agree
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,2295,discuss
Audio recording allegedly captures moment Michael Brown was shot,2149,discuss
Mexican investigators fear mass grave might hold 43 missing students,2334,discuss
Reports: Boko Haram may release schoolgirls as part of deal,2403,discuss
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1630,agree
"Audio captured at time of Michael Brown shooting, company says",1605,discuss
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1372,disagree
ISIS Reportedly Beheads American Photojournalist in Iraq,1206,discuss
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,2367,disagree
GCPD Solved Stolen Batmobile Case?,1671,discuss
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,821,agree
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",2343,discuss
Nun who gave birth ‘had no idea’ she was pregnant,1307,discuss
Bali Awry,1502,discuss
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,1959,agree
N Korean leader misses annual ritual; sister ‘takes over duties’,2477,discuss
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,2524,discuss
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',2096,discuss
The iPhone 6 'Hairgate' Is Not a Thing,1519,discuss
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',2268,discuss
Audio of gunfire in Michael Brown case authenticated by app company,1564,disagree
Jilted lover spends a week in KFC to try and get over her ex,1551,agree
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1946,discuss
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2060,discuss
Batmobile wasn't stolen: Cops,2519,agree
James Foley remembered as 'brave and tireless' journalist,1288,discuss
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,2448,discuss
Sugarhill Gang rapper Big Bank Hank dies aged 57,2351,disagree
Another American hostage at risk by Islamic state,2386,agree
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,1746,discuss
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1966,agree
ISIS Getting Ebola,2075,discuss
An audio recording of the Michael Brown shooting has reportedly surfaced,2481,discuss
REPORT: The Batmobile Might Have Been Stolen In Detroit,1177,discuss
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1093,discuss
Apple Watch won’t be the digital doctor it could have been,521,discuss
"Meteorite makes big crater in Nicaragua, government says",1825,discuss
US confirms death of Somalia terror group leader,1835,discuss
Bali spider burrows under Aussie’s chest,1579,discuss
CNN Posts Alleged Audio of Michael Brown Shooting,1461,discuss
Wife and child of Islamic State leader Baghdadi held in Lebanon,2268,discuss
Homeland Security says terrorists haven't crossed U.S-Mexico border,1931,disagree
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,2293,discuss
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2138,discuss
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,2397,discuss
"Bosnia: Seven underage girls return from five day school trip, pregnant",2103,discuss
ISIL Beheads American Photojournalist in Iraq,206,agree
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,1312,agree
"Catholic priest dies for 48 mins, wakes up claiming God is a woman",1521,disagree
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,819,discuss
CNN audio: Is this the moment Michael Brown was shot?,2345,discuss
ISIL video claims beheading of kidnapped journalist James Foley,337,discuss
"Boko Haram claims to have German hostage, denies ceasefire",2356,discuss
Nigeria says it has deal with Boko Haram to release kidnapped girls,1195,discuss
US officials: Video shows American's execution,847,discuss
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1173,discuss
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",1833,agree
Iraqi media says ISIS militants have contracted Ebola,2003,discuss
Nigeria says ceasefire agreed with Boko Haram,1761,discuss
Missing Libyan jetliners raise fears of terror attacks on 9/11,730,discuss
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,239,discuss
WHO investigates media reports ISIS fighters contracted Ebola,1175,discuss
Cameron vows to hunt down IS 'monsters' after Haines murder,2306,discuss
Missing Mexican students 'not found in mass grave',1156,agree
Mass grave found after 40 students disappear in Mexican protest,1984,discuss
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1010,discuss
Media outlets identify 'Jihadi John',939,discuss
Nigeria Boko Haram blamed for raids despite truce claim,1430,discuss
GCPD Solved Stolen Batmobile Case?,942,discuss
Predator drones being flown over Isil's Syrian 'capital',1509,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1461,discuss
Ottawa Gunman Identified As Michael Zehaf-Bibeau,789,agree
Senator: Detainees swapped for Bergdahl have contacted militants,209,discuss
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1175,agree
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1580,discuss
Sugarhill Gang's Big Bank Hank Dead At 57,824,agree
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,1379,discuss
Newly Discovered Mass Grave Linked to Missing Mexican Students,695,discuss
Large space object slams Nicaragua’s capital as asteroid passes Earth,2154,discuss
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1948,discuss
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,1724,discuss
"Brian Williams: No, Our Meteorologist Was Not Peeing on Live TV",686,agree
David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters',2102,agree
NASA: Viral news on days of darkness in December is hoax,2521,agree
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",2434,discuss
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1057,disagree
"These egalitarian Lego instructions from the 1970s are pretty cool, but are they real?",1969,discuss
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),851,discuss
James Foley remembered as 'brave and tireless' journalist,726,agree
ISIS Reportedly Beheads American Photojournalist in Iraq,2147,discuss
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1709,discuss
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2463,discuss
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,2450,agree
"Dead for 48 minutes, this Catholic Priest claims God is female",1055,agree
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,991,discuss
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",2397,discuss
ISIS Militants Allegedly Contracted Ebola,1891,discuss
Nigeria and Boko Haram 'agree ceasefire and girls' release',1821,discuss
Video messaging service verifies timing of CNN audio recording,2481,discuss
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,1168,discuss
China App Store Manipulation Photo Goes Viral - But Is It Real?,1784,discuss
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',2145,agree
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",933,discuss
"Pictured: Heroic sergeant-at-arms, 58, walking through Parliament gun in hand just moments after he killed gunman Michael Zehaf-Bibeau",502,agree
Mexico Says Students Not Among Dead in Mass Grave,1613,discuss
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,1891,discuss
Boko Haram Denies Nigeria Cease-Fire Claim,1630,agree
Robert Plant ripped up $800M Led Zeppelin reunion contract,1492,disagree
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",1538,discuss
ISIL Beheads American Photojournalist in Iraq,1589,agree
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",526,agree
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2067,agree
Small Meteorite Strikes in Nicaragua's Capital City of Managua,1790,discuss
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1923,agree
ISIL video claims beheading of kidnapped journalist James Foley,1589,discuss
Wayward sister ‘nun the wiser’ about baby,2479,discuss
Ferguson riots: audio may have captured Michael Brown shooting,2235,discuss
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1165,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,2180,agree
Michael Phelps' self-proclaimed girlfriend says she was born a BOY and reveals 'amazing' sex with Olympian,568,discuss
Mexican students not among bodies found in mass graves,1613,discuss
Small Meteorite Hits Managua,2264,discuss
Islamic State claims to have beheaded American journalist,1011,discuss
Vigilantes cut off alleged rapist's penis,1022,agree
Crank-Boosting Behind Top Apps in App Store,1711,agree
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,1540,discuss
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,2142,discuss
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',2302,discuss
More American Weapons for ISIS,2168,discuss
Texas plumber's truck on front line of Syria war,2145,agree
Pentagon: Airstrike killed terror leader in Somalia,1306,agree
Ottawa Gunman Identified As Michael Zehaf-Bibeau,1442,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1744,discuss
"Audio captured at time of Michael Brown shooting, company says",2220,discuss
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",2519,discuss
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,2343,discuss
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,2338,discuss
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,2479,discuss
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,2072,discuss
New Audio Shows Michael Brown Was Shot at 11 Times,2434,discuss
Soldier shot at war memorial in Canada,2410,discuss
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1602,discuss
Jordan king cites Clint Eastwood in revenge vow,2490,discuss
Who Should Play Steve Jobs Now That Christian Bale Quit?,1215,disagree
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",2272,discuss
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,1177,discuss
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,2372,discuss
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1800,discuss
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",2147,discuss
Reports: Big Bank Hank of pioneering rap group Sugarhill Gang has died,2035,discuss
Nigeria says ceasefire agreed with Boko Haram,840,discuss
Nun gives birth to surprise baby after complaining of stomach pains,706,discuss
Homeland Security: No ISIL fighters on U.S. border,2266,discuss
"No, there aren’t any Ebola cases in Iraq",846,discuss
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,2170,agree
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,2061,discuss
Weather Channel’s Mike Seidel was not caught with his pants down,1319,disagree
ISIS fighters seize weapons airdrop meant for Kurds,1485,agree
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',1149,discuss
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,2337,disagree
