Headline,Body ID,Stance
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,2531,unrelated
Report: British intelligence has identified Foley's killer,648,unrelated
Kevin Vickers Hailed As Hero For Reportedly Shooting Gunman Inside Parliament,1586,unrelated
Female teacher facing sack after making SEX TAPE with teenager,1153,unrelated
Government fires employee who skipped work for 24 years,2317,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,513,unrelated
Hospital Officials: Kansas City Patient Not Being Treated For Ebola,1226,unrelated
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,1853,agree
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,511,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1720,unrelated
"Nun gives birth, intends to keep baby",373,unrelated
"Tropical spider burrows under man's skin, lives there for three days",1670,unrelated
Shocking Photos! Mom Tries To Sell Son To Pay For Daughter's Cancer Treatment,126,unrelated
Jilted lover spends a week in KFC to try and get over her ex,1473,unrelated
Rumors of ISIS leader's death debunked,68,unrelated
London hip-hop artist Abdel-Majed Abdel Bary key suspect in hunt for killer of American journalist James Foley,125,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,1921,unrelated
Apple Watch launch reportedly planned for February with limited supply,483,unrelated
Texas City plumber's truck ends up in Syrian war,2248,unrelated
’6 Days Darkness in December 2014′ 100% Fake; NASA Confirmed 3 Days Total Darkness Hoax as Well,2523,unrelated
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,559,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,1179,unrelated
Soldier shot near Canadian parliament building,26,unrelated
"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",72,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1658,unrelated
Militant Group Says It Killed American Journalist in Syria,1034,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1905,unrelated
Singing polar bear facing ASBO after noise complaint,2290,disagree
Unconfirmed Reports Say UK Hostage Held By ISIS Found Innocent,54,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,887,unrelated
Mexico finds 4 more graves at site of suspected student massacre,2385,unrelated
6 Islamist militants killed in US attack in Somalia,2127,unrelated
Big Bank Hank of The Sugarhill Gang is dead at 57,40,unrelated
Axl Rose Found Dead of Sh*tty Hoax Website at Age 52,633,unrelated
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,1395,unrelated
Islamic State claims it executed American photojournalist James Foley,1251,unrelated
‘Islamic tribunal confirmed in Texas’,1416,unrelated
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",571,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",2096,unrelated
'The youngest martyr - the cub of al-Baghdadi': ISIS boasts a 10-year-old fighter has been killed as he went into battle with his father in Syria,908,discuss
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,903,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,1893,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,2127,unrelated
Report: Fence jumper made it into East Room of White House,848,discuss
Her Majesty’s magic mushrooms,2519,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,204,unrelated
North Korea reportedly bans anyone sharing Kim Jong Un's name,979,unrelated
Strange mark turns out to be tropical spider burrowing under vacationer's skin,1375,unrelated
IPhone 6 users are tearing their hair out,403,unrelated
Report: Amazon to Launch Ad-Supported Streaming Service,816,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],649,unrelated
Mexico finds 4 more graves at site of suspected student massacre,1538,unrelated
ISIL video claims beheading of kidnapped journalist James Foley,1120,unrelated
Meteorite 'caused mysterious boom in Nicaragua',2520,unrelated
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,1648,unrelated
"Nun Complains Of Stomach Pains, Later Gives Birth To Baby Boy",2269,unrelated
This Dog Was Left At A Railway Station With A Suitcase Of His Belongings After He Was Sold On Gumtree,144,unrelated
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,831,unrelated
"Don't Worry, 'The Breakfast Club' Star Judd Nelson Is Not Dead",1131,unrelated
Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video,40,unrelated
"These egalitarian Lego instructions from the 1970s are pretty cool, but are they real?",989,unrelated
Cheeky vandals paint giant penis on bonnet of £1.5 million Bugatti Veyron sportscar,1435,unrelated
The Chinese Guide to Avoiding a Bad English Name,1083,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",34,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,533,unrelated
Predator drones being flown over Isil's Syrian 'capital',1234,unrelated
"Hundreds of dog-lovers from around the world offer home to pet abandoned at the railway station with a suitcase containing his pillow, toy, bowl and favourite food",304,unrelated
Popular 'Banksy' Instagram account offers powerful message of perseverance after Paris attack,614,unrelated
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,1047,unrelated
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,2501,unrelated
Christian Bale to Play Steve Jobs in New Movie,1368,unrelated
Samsung Supposedly Wins Orders to Produce Apple Watch Components,1835,unrelated
VIDEO: Son Stuns Parents By Paying Off Their Mortgage As Christmas Surprise,1933,unrelated
You all had an abortion! [Google Translate],571,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,2109,unrelated
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',2141,unrelated
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1808,unrelated
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",2114,unrelated
Tourist dubbed ‘Spider Man’ after spider burrows under skin for days,1848,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,431,unrelated
Mexico finds 4 more graves at site of suspected student massacre,1269,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",1256,unrelated
"'Nasa Confirms Six Days of Darkness in December': No, they really don't - it's a hoax",2404,unrelated
Alleged audio of Michael Brown shooting released,2448,unrelated
White House Fence Jumper Made It Further Into Building Than Reported,1365,agree
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,320,unrelated
Rumors of ISIS leader's death debunked,936,unrelated
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,1541,unrelated
"Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say",1406,unrelated
Apple Watch battery will require nightly charging,1646,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',1574,unrelated
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",2061,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,1820,unrelated
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",1361,unrelated
Questions raised over Nicaragua 'meteorite',1179,unrelated
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,1471,unrelated
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,1221,agree
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,1385,unrelated
David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters',1528,unrelated
"US Drones, Hunting for ISIS Leader, Seen Flying over Syrian Airspace",2413,unrelated
Who Should Play Steve Jobs Now That Christian Bale Quit?,687,unrelated
Seth Rogen to play Woz in Jobs biopic,562,unrelated
Michelle Obama's Hair Appeared Totally Uncensored on Saudi TV,1531,unrelated
"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",1802,unrelated
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",61,unrelated
CBS News Names Canadian Parliament Shooting Suspect,2087,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",903,unrelated
"Boy, 16, secretly films sex with teacher then uploads it to WhatsApp",822,unrelated
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",1120,unrelated
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,1251,unrelated
The Story Of The High School Trader Who Made $72 Million Is A Rumor Spun Out Of Control,409,unrelated
TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,1921,unrelated
Macaulay Culkin: Death claims about former child star revealed to be yet another hoax,195,unrelated
Willie Nelson Dead? Internet Freaks Out As Another Celebrity Death Hoax Makes The Rounds,185,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,2187,unrelated
"Managua explosion not a meteorite, NASA suggests",731,unrelated
Star Wars: The Force Awakens to be released this summer?,2141,unrelated
James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,8,unrelated
You all had an abortion! [Google Translate],612,unrelated
"What We Know About Kim Yo Jong, Who May Control North Korea",706,unrelated
Homeland Security: No ISIL fighters on U.S. border,2132,unrelated
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,2106,unrelated
Fence jumper reportedly made it much further into White House than Secret Service said,1778,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,1361,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,1252,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,1760,unrelated
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",168,unrelated
"This boy nearly died, now he has a superpower like Marvel’s Magneto",1317,unrelated
"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",2252,unrelated
"Etats-Unis: Mort pendant 48 minutes, un prêtre affirme que Dieu est une femme",398,unrelated
EBay appears to be planning an Apple Watch app,2321,unrelated
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",612,unrelated
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,643,unrelated
Government fires employee who skipped work for 24 years,381,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1808,unrelated
Man who SLAPS people if they sneeze in public being hunted by police,2477,unrelated
"Apple Watch Pricing to Reportedly Start at $500 for Stainless Steel, $4,000 for Gold",2277,discuss
"Nun gives birth, intends to keep baby",269,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,1974,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",2192,unrelated
Islamic State claims it executed American photojournalist James Foley,1166,unrelated
Strange mark turns out to be tropical spider burrowing under vacationer's skin,1549,unrelated
Purported ISIS claim: Jordan airstrike kills female US hostage,2501,unrelated
"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",32,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,304,unrelated
Has J.J. Abrams Asked for THE FORCE AWAKENS Release Date to be Moved Up?,119,unrelated
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,2176,unrelated
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,258,unrelated
Boko Haram denies it has agreed ceasefire,1125,unrelated
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",2459,unrelated
You're Not Going to Become Weightless on January 4th,933,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,2526,unrelated
